label,message,cleaned_message,message_length,digit_ratio,capital_ratio,special_char_count
spam,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",new tone week includ 1mcflyall ab 2 sara jorgeshock 3 smithswitch order follow instruct next messag,136,0.022058823529411766,0.14,0
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",solv case man found murder ltdecimalgt ltgt afternoon 1hi wife call polic 2polic question everyon 3wife siri sleep murder took place 4cook cook 5garden pick veget 6housemaid went 2 post offic 7children went 2 play 8neighbour went 2 marriag polic arrest murder immedi who repli reason u r brilliant,444,0.024774774774774775,0.13793103448275862,0
ham,I'm on da bus going home...,im da bu go home,27,0.0,0.05555555555555555,0
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,got call landlin number ask come anna nagar go afternoon,106,0.0,0.04054054054054054,0
ham,I'm okay. Chasing the dream. What's good. What are you doing next.,im okay chase dream what good next,66,0.0,0.08163265306122448,0
ham,Yupz... I've oredi booked slots 4 my weekends liao... ,yupz ive oredi book slot 4 weekend liao,54,0.018518518518518517,0.05405405405405406,0
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,urgent tri contact u today draw show å£800 prize guarante call 09050003091 land line claim c52 valid 12hr,158,0.11392405063291139,0.21495327102803738,1
ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,r mani modelsoni ericson also der ltgt luk good bt forgot modl,88,0.0,0.016129032258064516,0
ham,Okie,oki,4,0.0,0.25,0
ham,Yes I know the cheesy songs from frosty the snowman :),ye know cheesi song frosti snowman,54,0.0,0.047619047619047616,0
ham,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",ya ok vikki vl c witin ltgt min il repli u,56,0.0,0.027777777777777776,0
spam,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,sport fan get latest sport news str 2 ur mobil 1 wk free plu free tone txt sport 8007 wwwgetzedcouk 0870141701216 norm 4txt120p,153,0.1503267973856209,0.25263157894736843,0
ham,Hey tmr meet at bugis 930 ?,hey tmr meet bugi 930,27,0.1111111111111111,0.058823529411764705,0
spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",urgent urgent 800 free flight europ give away call b4 10th sept take friend 4 free call claim 09050000555 ba128nnfwfly150ppm,158,0.1518987341772152,0.2376237623762376,1
ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,nice new shirt thing wear nudist theme mu,95,0.0,0.028169014084507043,0
ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,hey sexi bun day word morn ym think,95,0.0,0.09523809523809523,1
ham,And whenever you and i see we can still hook up too.,whenev see still hook,52,0.0,0.025,0
ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,nope im go home go pump petrol lor like go 2 rain soon,80,0.0125,0.03508771929824561,0
ham,Can you use foreign stamps for whatever you send them off for? ,use foreign stamp whatev send,63,0.0,0.02,0
spam,FROM 88066 LOST å£12 HELP,88066 lost å£12 help,25,0.28,0.9230769230769231,0
ham,Oh baby of the house. How come you dont have any new pictures on facebook,oh babi hous come dont new pictur facebook,73,0.0,0.034482758620689655,0
ham,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""",feb ltgt love u day send di ur valu frnd evn 3 come back ull gt marri person u luv u ignor di u lose ur luv 4 evr,169,0.011834319526627219,0.1981981981981982,1
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",hiya sorri didnt hav signal havent seen heard neither unusu ill put case get sort hug snog,169,0.0,0.031496062992125984,2
ham,"Omw back to tampa from west palm, you hear what happened?",omw back tampa west palm hear happen,57,0.0,0.022222222222222223,0
ham,Yup no more already... Thanx 4 printing n handing it up.,yup alreadi thanx 4 print n hand,56,0.017857142857142856,0.04878048780487805,0
spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,freemsg fanci flirt repli date join uk fastest grow mobil date servic msg rcvd 25p optout txt stop 83021 repli date,156,0.04487179487179487,0.1391304347826087,1
ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,mean come chase state watch mani movi want,113,0.0,0.011494252873563218,0
ham,S now only i took tablets . Reaction morning only.,took tablet reaction morn,50,0.0,0.05128205128205128,0
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,great new offer doubl min doubl txt best orang tariff get latest camera phone 4 free call mobileupd8 free 08000839402 2stoptxt tc,160,0.0875,0.30973451327433627,2
ham,"Nah, I'm a perpetual DD",nah im perpetu dd,23,0.0,0.23529411764705882,0
ham,Sorry de i went to shop.,sorri de went shop,24,0.0,0.05555555555555555,0
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,hope enjoy new content text stop 61610 unsubscrib help08712400602450p provid tones2youcouk,118,0.1694915254237288,0.02564102564102564,0
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",wen ur lovabl bcum angri wid u dnt take serious coz angri childish n true way show deep affect care n luv kettoda manda nice day da,179,0.0,0.022222222222222223,1
ham,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,hey still want go yogasana coz end cine go bath hav steam bath,101,0.0,0.02564102564102564,0
ham,Nope i'm not drivin... I neva develop da photos lei...,nope im drivin neva develop da photo lei,54,0.0,0.05263157894736842,0
ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,think go reg pract lesson flung advanc haha wat time u go,96,0.0,0.0410958904109589,0
ham,Cool. I am  &lt;#&gt;  inches long. hope you like them big!,cool ltgt inch long hope like big,59,0.0,0.05128205128205128,1
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",housemaid murder coz man murder ltgt th januari public holiday govtinstituit closedinclud post officeunderstand,166,0.0,0.03076923076923077,0
ham,Okie.. Thanx..,oki thanx,14,0.0,0.2222222222222222,0
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,18 day euro2004 kickoff u kept inform latest news result daili unsubscrib send get euro stop 83222,135,0.08148148148148149,0.14432989690721648,1
ham,Go where n buy? Juz buy when we get there lar.,go n buy juz buy get lar,46,0.0,0.058823529411764705,0
ham,Ok lor...,ok lor,9,0.0,0.2,0
ham,I'm working technical support :)voice process.,im work technic support voic process,46,0.0,0.02702702702702703,0
ham,It's justbeen overa week since we broke up and already our brains are going to mush!,justbeen overa week sinc broke alreadi brain go mush,84,0.0,0.014925373134328358,1
ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola.",tund wish great day abiola,71,0.0,0.05555555555555555,0
ham,Nope... C Ì_ then...,nope c ì,20,0.0,0.3,0
ham,No. But we'll do medical missions to nigeria,well medic mission nigeria,44,0.0,0.05714285714285714,0
ham,No i am not having not any movies in my laptop,movi laptop,46,0.0,0.027777777777777776,0
ham,Whatsup there. Dont u want to sleep,whatsup dont u want sleep,35,0.0,0.07142857142857142,0
spam,Urgent Please call 09066612661 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ÛÏ,urgent pleas call 09066612661 landlin å£5000 cash luxuri 4 canari island holiday await collect tc sae award 20m12aq 150ppm 16 ûï,154,0.16233766233766234,0.15625,0
spam,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or å£1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",urgent pleas call 09066612661 landlin complimentari 4 lux costa del sol holiday å£1000 cash await collect ppm 150 sae tc jame 28 eh74rr,166,0.13855421686746988,0.18181818181818182,1
ham,I havent lei.. Next mon can?,havent lei next mon,28,0.0,0.1,0
ham,Mm feeling sleepy. today itself i shall get that dear,mm feel sleepi today shall get dear,53,0.0,0.023255813953488372,0
ham,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,dare stupid wont tell anyth hear wont talk,82,0.0,0.04918032786885246,0
ham,Do Ì_ noe if ben is going?,ì noe ben go,26,0.0,0.1111111111111111,0
ham,Can you do a mag meeting this avo at some point?,mag meet avo point,48,0.0,0.02702702702702703,0
ham,I meant middle left or right?,meant middl left right,29,0.0,0.043478260869565216,0
ham,Really? I crashed out cuddled on my sofa.,realli crash cuddl sofa,41,0.0,0.0625,0
ham,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,hi chachi tri call u unabl reach u pl give miss cal u c tiz msg kanagu,99,0.0,0.05405405405405406,0
ham,"I sent you the prices and do you mean the  &lt;#&gt; g,",sent price mean ltgt g,55,0.0,0.02702702702702703,0
ham,Are you this much buzy,much buzi,22,0.0,0.05555555555555555,0
ham,Nothing. Can...,noth,15,0.0,0.2,0
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,dont know u u dont know send chat 86688 let find 150pmsg rcvd hgsuite3422landsroww1j6hl ldn 18 year,158,0.10126582278481013,0.19607843137254902,1
ham,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,work ring u thing whole hous scream brat pull hair love u,119,0.0,0.021739130434782608,1
ham,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,famili respond anyth room went home diwali one call come make feel like die,154,0.0,0.025,0
ham,"Tick, tick, tick ... Babe",tick tick tick babe,25,0.0,0.125,0
ham,R Ì_ going 4 today's meeting?,r ì go 4 today meet,29,0.034482758620689655,0.1,0
ham,K da:)how many page you want?,k dahow mani page want,29,0.0,0.047619047619047616,0
ham,Ya had just now.onion roast.,ya nowonion roast,28,0.0,0.045454545454545456,0
ham,Send his number and give reply tomorrow morning for why you said that to him like that ok,send number give repli tomorrow morn said like ok,89,0.0,0.013888888888888888,0
ham,You said not now. No problem. When you can. Let me know.,said problem let know,56,0.0,0.0975609756097561,0
ham,Ok but tell me half an hr b4 u come i need 2 prepare.,ok tell half hr b4 u come need 2 prepar,53,0.03773584905660377,0.02702702702702703,0
ham,Play w computer? Aiyah i tok 2 u lor?,play w comput aiyah tok 2 u lor,37,0.02702702702702703,0.07692307692307693,0
ham,Sat right? Okay thanks... ,sat right okay thank,26,0.0,0.1111111111111111,0
ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",derp wors dude alway want parti dude file complaint three drug abus live,129,0.0,0.0196078431372549,0
ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.,ok chines food way get fat your pay lipo,69,0.0,0.07692307692307693,0
ham,We r outside already.,r outsid alreadi,21,0.0,0.058823529411764705,0
ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.,good trip watch rememb get back must decid easter,89,0.0,0.043478260869565216,0
ham,Yo we are watching a movie on netflix,yo watch movi netflix,37,0.0,0.03333333333333333,0
ham,What time. IÛ÷m out until prob 3 or so,time iû÷m prob 3,39,0.02564102564102564,0.1111111111111111,0
ham,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",meh thgt clash realli ah dun mind dun seen lost weight gee,102,0.0,0.07246376811594203,0
ham,I dont thnk its a wrong calling between us,dont thnk wrong call us,42,0.0,0.029411764705882353,0
ham,I am not sure about night menu. . . I know only about noon menu,sure night menu know noon menu,63,0.0,0.043478260869565216,0
ham,ARR birthday today:) i wish him to get more oscar.,arr birthday today wish get oscar,50,0.0,0.07894736842105263,0
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",say slowli godi love amp need youclean heart bloodsend ten special peopl amp u c miracl tomorrow itplspl,163,0.0,0.39166666666666666,0
ham,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",open rebtel firefox load put plu sign user name place show two number lower number number pick number pin display okay,200,0.0,0.025477707006369428,1
ham, and  picking them up from various points,pick variou point,41,0.0,0.0,0
spam,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,marri local women look discreet action 5 real match instantli phone text match 69969 msg cost 150p 2 stop txt stop bcmsfwc1n3xx,155,0.07741935483870968,0.1565217391304348,1
ham,Wow v v impressed. Have funs shopping!,wow v v impress fun shop,38,0.0,0.06666666666666667,1
ham,I am on the way to ur home,way ur home,26,0.0,0.05263157894736842,0
spam,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,burger king wan na play footi top stadium get 2 burger king 1st sept go larg super cocacola walk winner,141,0.014184397163120567,0.10185185185185185,0
ham,No problem. Talk to you later,problem talk later,29,0.0,0.08695652173913043,0
ham,Then ur sis how?,ur si,16,0.0,0.08333333333333333,0
ham,Still in customer place,still custom place,23,0.0,0.05,0
spam,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,come take littl time child afraid dark becom teenag want stay night,124,0.0,0.010309278350515464,0
ham,"Dude u knw also telugu..thts gud..k, gud nyt..",dude u knw also telugutht gudk gud nyt,46,0.0,0.03125,0
ham,We confirm eating at esplanade?,confirm eat esplanad,31,0.0,0.038461538461538464,0
ham,Send me your id and password,send id password,28,0.0,0.043478260869565216,0
ham,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,kind took garag centr part exhaust need replac part order n take fix tomo morn,118,0.0,0.043010752688172046,0
spam,"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",ur chanc win å£250 cash everi wk txt action 80608 tsc wwwmovietriviatv custcar 08712405022 1x150pwk,124,0.18548387096774194,0.16666666666666666,0
ham,Well I might not come then...,well might come,29,0.0,0.09523809523809523,0
ham,Long after I quit. I get on only like 5 minutes a day as it is.,long quit get like 5 minut day,63,0.015873015873015872,0.06666666666666667,0
ham,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,like call mittelschmertz googl dont paracetamol dont worri go,106,0.0,0.046511627906976744,0
ham,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,well right im gon na get check today steam salespe text want come get,121,0.0,0.021505376344086023,0
ham,"Just arrived, see you in a couple days &lt;3",arriv see coupl day lt3,44,0.022727272727272728,0.03125,0
ham,"K, wat s tht incident?",k wat tht incid,22,0.0,0.0625,0
ham,Yeah get the unlimited,yeah get unlimit,22,0.0,0.05263157894736842,0
ham,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,cthen thk shd b enuff still got conclus n content pg n refer ill b da content pg n cover pg,116,0.0,0.034482758620689655,0
ham,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",forgot take 3 year shower sorri atyour phone dead yet,78,0.01282051282051282,0.03389830508474576,0
ham,ÌÏ got wat to buy tell us then Ì_ no need to come in again.,ìï got wat buy tell us ì need come,59,0.0,0.06976744186046512,0
ham,When you are big..| God will bring success.,big god bring success,43,0.0,0.0625,0
spam,UÛªve Bin Awarded å£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min å£50-å£500. OptOut 08718727870,uûªv bin award å£50 play 4 instant cash call 08715203028 claim everi 9th player win min å£50å£500 optout 08718727870,131,0.2366412213740458,0.2777777777777778,0
ham,"Û_ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon \""ham""",û r stayin extra week back next wed rugbi weekend hi c u soon ham,124,0.0,0.03488372093023256,0
ham,Not from this campus. Are you in the library?,campu librari,45,0.0,0.05714285714285714,0
ham,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",affidavit say ltgt e twigg st divis g courtroom ltgt lttimegt ill doubl check text tomorrow,142,0.0,0.11224489795918367,0
ham,How will I creep on you now? ;_;,creep,32,0.0,0.09523809523809523,0
ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,tell friend plan valentin day lturlgt,69,0.0,0.09615384615384616,1
ham,If I get there before you after your ten billion calls and texts so help me god,get ten billion call text help god,79,0.0,0.031746031746031744,0
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,puriti friendship two smile read forward messageit smile see name gud evng musthu,149,0.0,0.024390243902439025,0
ham,I've told him that i've returned it. That should i re order it.,ive told ive return order,63,0.0,0.0425531914893617,0
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",housemaid murder coz man murder ltgt th januari public holiday govtinstituit closedinclud post offic,155,0.0,0.03333333333333333,0
ham,Depends on where u going lor.,depend u go lor,29,0.0,0.043478260869565216,0
ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,smile right go world wonder smile think crazi keep away grin,145,0.0,0.009009009009009009,0
spam,FreeMsg>FAV XMAS TONES!Reply REAL,freemsgfav xma tonesrepli real,33,0.0,0.6785714285714286,1
ham,Lil fever:) now fine:),lil fever fine,22,0.0,0.06666666666666667,0
ham,I think it's all still in my car,think still car,32,0.0,0.041666666666666664,0
ham,Can a not?,,10,0.0,0.14285714285714285,0
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,decemb mobil 11mth entitl updat latest colour camera mobil free call mobil updat co free 08002986906,158,0.08227848101265822,0.11403508771929824,2
ham,Yes princess! I want to catch you with my big strong hands...,ye princess want catch big strong hand,61,0.0,0.043478260869565216,1
ham,Oh yeah I forgot. U can only take 2 out shopping at once.,oh yeah forgot u take 2 shop,57,0.017543859649122806,0.07142857142857142,0
ham,Mm so you asked me not to call radio,mm ask call radio,36,0.0,0.03571428571428571,0
ham,Thinkin about someone is all good. No drugs for that,thinkin someon good drug,52,0.0,0.047619047619047616,0
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",say slowli godi love amp need youclean heart bloodsend ten special peopl amp u c miracl tomorrow itplspl,163,0.0,0.39166666666666666,0
ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",enjoy shower possess pour u ur love one bcoz world lie golden gift love truli,133,0.0,0.009708737864077669,0
ham,"Alright if you're sure, let me know when you're leaving",alright your sure let know your leav,55,0.0,0.023255813953488372,0
ham,Some are lasting as much as 2 hours. You might get lucky.,last much 2 hour might get lucki,57,0.017543859649122806,0.046511627906976744,0
ham,Genius what's up. How your brother. Pls send his number to my skype.,geniu what brother pl send number skype,68,0.0,0.057692307692307696,0
spam,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",gr8 poli tone 4 mob direct 2u rpli poli titl 8007 eg poli breathe1 titl crazyin sleepingwith finest ymca getzedcouk pobox365o4w45wq 300p,160,0.10625,0.5535714285714286,0
ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,thk em find wtc far weiyi goin e rest dunno yet r ur goin 4 dinner den might b abl join,123,0.008130081300813009,0.04819277108433735,0
ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,dont forget own who privat properti good boy alway passion kiss,111,0.0,0.024390243902439025,0
spam,INTERFLORA - åÒIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,interflora åòit late order interflora flower christma call 0800 505060 place order midnight tomorrow,137,0.072992700729927,0.13592233009708737,0
ham,Oh god..taken the teeth?is it paining,oh godtaken teethi pain,37,0.0,0.034482758620689655,0
spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,romcapspam everyon around respond well presenc sinc warm outgo bring real breath sunshin,152,0.0,0.064,0
ham,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,u ask darren go n pick u lor oso sian tmr haf 2 meet lect,74,0.013513513513513514,0.04,0
ham,No need to buy lunch for me.. I eat maggi mee..,need buy lunch eat maggi mee,47,0.0,0.06060606060606061,0
spam,"Congratulations - Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",congratul thank good friend u å£2000 xma prize 2 claim easi call 08712103738 10p per minut btnationalr,158,0.11392405063291139,0.12380952380952381,1
ham,Ok lor...,ok lor,9,0.0,0.2,0
ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",oh right ok ill make sure load work day got realli nasti cough today dri n shot realli help,149,0.0,0.017857142857142856,2
ham,Wife.how she knew the time of murder exactly,wifehow knew time murder exactli,44,0.0,0.027777777777777776,0
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,send logo 2 ur lover 2 name join heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno 4 ad 150p,160,0.19375,0.425531914893617,1
ham,Howz that persons story,howz person stori,23,0.0,0.05,0
ham,Thanx 4 sending me home...,thanx 4 send home,26,0.038461538461538464,0.05555555555555555,0
ham,Its normally hot mail. Com you see!,normal hot mail com see,35,0.0,0.07407407407407407,1
spam,"You've won tkts to the EURO2004 CUP FINAL or å£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",youv tkt euro2004 cup final å£800 cash collect call 09058099801 b4190604 pobox 7876150ppm,111,0.2882882882882883,0.4482758620689655,0
ham,U sick still can go shopping?,u sick still go shop,29,0.0,0.043478260869565216,0
ham,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",ya well fine bbdpooja full pimpleseven becom quit blackand ur rite cold wear sweatter,131,0.0,0.04,0
ham,Nice.nice.how is it working?,nicenicehow work,28,0.0,0.045454545454545456,0
ham,1's reach home call me.,1s reach home call,23,0.043478260869565216,0.0,0
ham,Were trying to find a Chinese food place around here,tri find chines food place around,52,0.0,0.046511627906976744,0
ham,"Easy mate, * guess the quick drink was bit ambitious.",easi mate guess quick drink bit ambiti,53,0.0,0.024390243902439025,0
ham,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,babe miiiiiiissssssssss need crave geeee im sad without babe love,131,0.0,0.12987012987012986,10
ham,Ok thanx...,ok thanx,11,0.0,0.14285714285714285,0
ham,aathi..where are you dear..,aathiwher dear,27,0.0,0.0,0
ham,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",tunji how queen wish great day abiola,88,0.0,0.045454545454545456,0
ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,today iz yellow rose day u love frndship give 1 misscal amp send ur frndz amp see mani miss call u get u get 6miss u marri ur lover,166,0.012048192771084338,0.07377049180327869,0
ham,Will be out of class in a few hours. Sorry,class hour sorri,42,0.0,0.0625,0
ham,Wat time u finish ur lect today?,wat time u finish ur lect today,32,0.0,0.04,0
spam,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",freemessag jamsterget crazi frog sound poli text mad1 real text mad2 88888 6 crazi sound 3 gbpweek 16onli tc appli,157,0.07006369426751592,0.1388888888888889,4
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",sad stori man last week bday wife didnt wish parent forgot n kid went work even colleagu wish enter cabin pa said happi bday boss felt special askd 4 lunch lunch invit apart went said u mind go bedroom minut ok sed sexi mood came 5 minut latr wid caken wife parent kidz friend n colleagu scream surpris wait sofa nake,588,0.003401360544217687,0.1315136476426799,5
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",chanc realiti fantasi show call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call,151,0.152317880794702,0.5106382978723404,0
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.,she fine good hear dear happi new year oh,74,0.0,0.07407407407407407,0
ham,Are you going to wipro interview today?,go wipro interview today,39,0.0,0.03125,0
ham,how tall are you princess?,tall princess,26,0.0,0.0,0
ham,I doubt you could handle 5 times per night in any case...,doubt could handl 5 time per night case,57,0.017543859649122806,0.023809523809523808,0
ham,Haha... Hope Ì_ can hear the receipt sound... Gd luck!,haha hope ì hear receipt sound gd luck,54,0.0,0.10810810810810811,1
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,gon na death im gon na leav note say rob fault aveng,94,0.0,0.04225352112676056,0
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",japanes proverb one u none itu must indian version one let none itleav final kerala version one stop none make strike,276,0.0,0.16751269035532995,2
ham,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,today im workin free oso gee thgt u workin ur fren shop,82,0.0,0.05357142857142857,0
ham,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,life face choic toss coin becoz settl question coin air u know heart hope gudni8,160,0.00625,0.03968253968253968,0
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",know god creat gap finger one made come amp fill gap hold hand love,151,0.0,0.06140350877192982,1
